success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,rt,response,task,correct_response,correct,pred_class,pred_concept,question_order
,,,,,image-button-response,20,339368,0.0-6.0-1.1,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,23351,3,response_pred,Andrena flavipes,FALSE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,21,339873,0.0-6.0-0.2,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,22,349684,0.0-6.0-1.2,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,9800,5,response_pred,Bombus pratorum,TRUE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,23,350188,0.0-6.0-0.3,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,24,361519,0.0-6.0-1.3,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,11319,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,25,362022,0.0-6.0-0.4,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,26,374217,0.0-6.0-1.4,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,12180,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,374721,0.0-6.0-0.5,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,28,384132,0.0-6.0-1.5,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,9394,4,response_pred,Bombus lucorum,TRUE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-button-response,29,392869,0.0-7.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,8733,0,,,,,,
,,,,,html-keyboard-response,30,393372,0.0-8.0-0.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,31,413800,0.0-8.0-1.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,20411,3,response_2,Bombus hortorum,TRUE,,,
,,,,,html-keyboard-response,32,414304,0.0-8.0-0.1,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,33,432967,0.0-8.0-1.1,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,18645,5,response_2,Bombus lucorum,FALSE,,,
,,,,,html-keyboard-response,34,433221,0.0-8.0-0.2,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,35,441950,0.0-8.0-1.2,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,8715,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,36,442455,0.0-8.0-0.3,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,37,457067,0.0-8.0-1.3,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,14599,5,response_2,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,38,457321,0.0-8.0-0.4,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,39,469934,0.0-8.0-1.4,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,12600,0,response_2,Andrena bicolor,TRUE,,,
,,,,,html-keyboard-response,40,470687,0.0-8.0-0.5,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,null,null,fixation,,,,,
,,,,,image-button-response,41,490766,0.0-8.0-1.5,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,20068,5,response_2,Bombus pratorum,TRUE,,,
,,,,,html-button-response,42,492585,0.0-9.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,1815,0,,,,,,
,,,,,survey-multi-choice,43,530239,0.0-10.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,37650,"{""support_exp"":""strongly agree"",""causal_exp"":""strongly agree"",""know_exp"":""strongly agree"",""understand_exp"":""strongly agree""}",,,,,,"[0,1,2,3]"
,,,,,html-button-response,44,531400,0.0-11.0,10,1,2023-03-14 19:11:28,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",Macintosh,Safari,16.3,OS X,10_15_7,1145,0,,,,,,
TRUE,FALSE,[],[],[],preload,0,884,0.0-0.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,,,,,,,,
,,,,,html-button-response,1,3877,0.0-1.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,2987,0,,,,,,
,,,,,html-button-response,2,71151,0.0-2.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,67270,0,,,,,,
,,,,,html-button-response,3,199199,0.0-3.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,128041,0,,,,,,
,,,,,html-keyboard-response,4,200456,0.0-4.0-0.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,5,238392,0.0-4.0-1.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,37897,4,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,6,238898,0.0-4.0-0.1,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,7,269664,0.0-4.0-1.1,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,30758,5,response_1,Bombus pratorum,TRUE,,,
,,,,,html-keyboard-response,8,270167,0.0-4.0-0.2,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,9,291484,0.0-4.0-1.2,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,21310,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,10,292237,0.0-4.0-0.3,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,11,319040,0.0-4.0-1.3,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,26793,4,response_1,Bombus lucorum,TRUE,,,
,,,,,html-keyboard-response,12,319543,0.0-4.0-0.4,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,13,327062,0.0-4.0-1.4,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,7503,4,response_1,Bombus hortorum,FALSE,,,
,,,,,html-keyboard-response,14,327815,0.0-4.0-0.5,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,15,371481,0.0-4.0-1.5,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,43658,0,response_1,Andrena fulva,FALSE,,,
,,,,,html-button-response,16,392359,0.0-5.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,20873,0,,,,,,
,,,,,html-keyboard-response,17,393112,0.0-6.0-0.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,18,426137,0.0-6.0-1.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,33013,2,response_pred,Andrena fulva,TRUE,Andrena fulva,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,19,426640,0.0-6.0-0.1,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,20,440301,0.0-6.0-1.1,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,13653,4,response_pred,Bombus pratorum,FALSE,Bombus lucorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,21,440554,0.0-6.0-0.2,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,22,450475,0.0-6.0-1.2,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,9912,3,response_pred,Bombus lucorum,FALSE,Bombus hortorum,it has fuzzy yellow and black stripes,
,,,,,html-keyboard-response,23,450979,0.0-6.0-0.3,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,24,470640,0.0-6.0-1.3,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,19654,0,response_pred,Andrena bicolor,TRUE,Andrena bicolor,it is fuzzy dark orange and it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,25,471394,0.0-6.0-0.4,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,26,481446,0.0-6.0-1.4,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,10040,1,response_pred,Andrena flavipes,TRUE,Andrena flavipes,it has a smooth shiny dark brown texture,
,,,,,html-keyboard-response,27,482199,0.0-6.0-0.5,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
,,,,,image-button-response,28,507761,0.0-6.0-1.5,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,25553,3,response_pred,Bombus hortorum,TRUE,Bombus pratorum,it has fuzzy yellow and black stripes,
,,,,,html-button-response,29,514327,0.0-7.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,6562,0,,,,,,
,,,,,html-keyboard-response,30,515080,0.0-8.0-0.0,157,1,2023-03-16 21:00:04,27d22b55943edf8b2830e96048e50989,"Mozilla/5.0 (Linux; Android 12; SM-G975F Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.153 Mobile Safari/537.36 Instagram 274.0.0.26.90 Android (31/12; 480dpi; 1080x2029; samsung; SM-G975F; beyond2; exynos9820; de_DE; 456141810)",Samsung,Chrome,110.0.5481.153,AndroidOS,12,null,null,fixation,,,,,
